item_name	category	tags	id
Burger Haus Classic + Vegetarisch + Single + ohne Extras + ohne Extras	Burger + Patty + Patty + Pommes + Pommes	set()	857808
Salami Sandwiche 30cm + -Fleisch + - + - + Getränk zu Cookie.. + Cookie..	Classic Sandwiches 30cm + AF Zutaten + AF Zutaten + AF Zutaten + AF Sandw. 30cm + AF Sandw. 30cm	set()	1668543
Menü 1 CW+Getränk + Rot + Pussy + Fritz Kola Zuckerfrei	Speisen + Abfrage Wurst + Abfrage Schärfegrad + FRITZ	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	204997
Felsenau Amber offen 0.3	Biere	{'beer'}	685539
Avocado-Burger #1 + Beyond + Süßkartoffel Pommes*1 + Kein Dip *	Burger + AF welches Pattie? + AF Burger + AF Dips Beilagen	set()	392980
5er + Auf die Hand + Lookma Spezial + MI Bitter Schokolade + TI Lotus Kekse + FI Bananen	Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Fruit It	set()	344094
Currywurst Klein + 2 + Ohne Beilage	Currywurst + Scharfe Soßen + Beilagen	set()	177299
SEX	COCKTAILS	{'spirits'}	1796778
JÄGERMEISTER 2CL	KRÄUTER 2CL	{'spirits'}	1598167
Kalbsbackerl	Hauptspeisen	set()	1352125
Kleine Entenbrust“	Mittagskarte	set()	1023792
Creamy single 150g'' Menü + Kein Extra + Pom Frit. + Malzessig-Mayo. + Bluna Mix 0.33* + Pfand + --------	Creamy Blue* Menü + AF Extras + Beilagen* + Dips* + AFG* + Pfand eingenommen + Milkshakes 0,3*	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	391421
Bier Alokoholfrei 0,33	Biere	{'beer'}	592113
Lung Ching Il Grüntee	Heißgetränke	{'hot_drinks'}	718281
Avo Smash Deluxe + Onion + NO ADD-ON + For Here + 18	BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number	set()	1676881
Tapas Menü + Datteln und Pflaumen im Speck * + Sashimi tuna *	Tapas Menü + Tapas* + Tapas*	set()	364636
Battin 50cl	Beer	{'beer'}	1348339
Firmenpaket L	Eintritt	set()	29736
100Briefumschläge DIN lang haftklebend mit Fenster	Post	set()	734744
Peth-Wetz Chardonnay u.f. 0,75	Wein	{'wine'}	984342
Classic Burger + Veggie Falafel + Käse	Burger + Abfrage Beef o. Veggie + Abfrage Extras	set()	1262291
Weizen alkoholfrei 0.5	Flaschenbiere	{'beer'}	306298
WW Original + Nutella + Banane + Kokosraspel + Raffaello + Kein Eis + Keine Extra	WonderWaffel + Soße + Frucht + Topping + Special + Eis + Extra	set()	345087
1826er Krefelder 0,5	Biere	{'beer'}	1354974
Barbie Kuh + Brioche + Pommes + Basilikum Mayo	Burger / Burritos + AF Burger Brötchen Glutenfrei + AF Burger / Burrito Beilage + AF Soßen	set()	228674
73. Ente Mango	Ente Gerichte	set()	499142
Schnitzel mit Champignons + -Pommes	Hauptgerichte + AF Hauptgerichte	set()	253071
Lammfilet + well done + 200g	Steaks + Abfrage Gargrad + Abfrage Lammfilet	set()	1284428
Cuor di Napoli + Fusilli + Schülermenu + Pfand Glas	Gerichte + Pasta + Menü + Pfand	set()	690797
Bio Rindsburger + Käse + Speck + Gartenwiese* + Süsskartoffelpommes	Hauptspeisen + AF Burger + AF Burger + Beilagen + Beilagen	set()	831029
Kalaschnikow	Shots	{'spirits'}	1132059
Apfelmandel + Ohne sahne	Blechkuchen + Zwangsabfrage Heiße Schokolade	{'hot_drinks'}	128446
Burger Menü + Hamburger 180g + + Classic Fries + Samurai Sauce + Fritz Kola	Menü + Klassiker + AF Beilagen Menü + Saucen + AF Fritz Menü	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1191446
Goma Wakame	To Go	set()	1265953
Doppelte Knosu #1	Vorspeisen	set()	2002869
Liter Soft Getränke	Aperitif Bankett	set()	1213647
Chicken Avocado Bowl + Salat + Ohne Peperoni + Ohne Zwiebeln + Ohne Sauce + Mitnehmen	Bowls + A_Zutaten + A_Zutaten + A_Zutaten + Saucen + Sonstiges	set()	425178
09 Der Bacon Love + Bacon-Chilli-Käse-Pommes + Pattie + Jalapeño-Mango Sauce + Ohne Extra Sauce	Burger + Beilagen + AF Burger Extras + Abfrage Burger Sauce gratis + Abfrage Burger Sauce	set()	1643595
Mineral Pauschal	Softdrinks	{'carbonated_softdrink'}	1659436
Beckers Traum	Gebäck	set()	272730
Chai 100g	außer Haus	{'hot_drinks'}	458319
Berliner Luft 2cl	Kräuterliköre	{'spirits'}	1904405
Kinder Cappucino + Normale Milch	Kaffee + Milch Extras	{'hot_drinks'}	1539626
Hayal-i Demir	Mezze	set()	1004459
Cafe Melange	Traditionelle Kaffees	{'hot_drinks'}	1287974
Kalbsschnitzel	Hauptspeisen	set()	1450527
Variation  Schokolade	Desserts	set()	1796538
Rumpsteak 300g	Fleisch	set()	239380
ToGo PUMPKIN SPICED LATTE + Hafermilch	ToGo Coffee & Latte + AF Kaffee/ Lattes	{'hot_drinks', 'other_non_alcoholic_drinks'}	1806822
Cherry Red	Alcohol-free (Limos & Säfte)	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	720355
2019 Clos Venturi 0,1	Weißwein offen	{'wine'}	1194522
Batida Spritz Cherry	Spirituosen	{'spirits', 'sparkling_wine', 'other_non_alcoholic_drinks'}	235850
Smashed Potatoes	Dinner	set()	1372534
Menu A	Menu Soir pour banquets	set()	1605937
Dream Waffel + Vollmilchschkolade + Erdbeere Extra + Kiwi + Granatapfel + --- + --- + --- + -	Waffeln + AF Soße + AF Frucht + AF Frucht + AF Frucht + AF Abwahl + AF Abwahl + AF Abwahl + AF Sahne	set()	398617
Koriander-Halloumi Wrap	Wraps	set()	498097
Kaffeebohnen 1 kg	BOHNEN	set()	2056003
Pisco Sour.	Favorite Drinks Menü	set()	1532286
Bauer Apfelsaft 0,2 l	Alkoholfreie Getränke	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1060446
Salat Fratelli + Peperoni + Kapern + Thunfisch Extra	Salate + Pizza Extras + Pizza Extras + Pizza Extras	set()	61614
Kalbsrahm	Mittag	set()	1906030
Belvento Vermentino 0.75l	Wein	{'wine'}	1859082
Burger Menü + Beef, Bacon & Cheese + Menü Cheese Fries + Coca Cola zero 0,33 menü	Burger Menüs + Pulled Burgers + Menü Fries + Menü Getränke	{'carbonated_softdrink'}	1419716
Porsche + Normal + (Dip) Ketchup Portion	Burger Menü + Optionalabfrage Burger Menu + Dips Saucen	set()	1680202
PIZZA VEGETARIAN	PIZZA TAKE A WAY	set()	1892225
Mineralwasser 0,33	AF Flaschen	{'other_non_alcoholic_drinks'}	703522
5er + Auf die Hand + Kokosnusscreme + Haselnusscreme + MI Bubble Gum + TI Oreo + TI Lotus Kekse + TI Pistazien + FI Erdbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte	set()	1059310
Flammkuchen vegetaria	Pizza	set()	1870747
Belgian Waffle + Weißschoko + Mix + Mandel + Kinderriegel + Haselnuss Eis + .	Waffeln + AF Soßen + AF Früchte + AF Streussel + AF Specials + Eiscreme + AF Informationen	set()	1072733
Breakfast Burger VEGAN	FOOD	set()	1538770
Minz Schorle 0,5 + Rhabarber Saft 0,4	AFG + Säfte	{'carbonated_softdrink', 'beauty_venues'}	1733153
Winterburger + SK + BBQ Sauce	Fingerfood + AFO Fingerfood + AFO Fingerfood	set()	1281744
Kosmetik Damen	Damen	{'beauty_venues'}	90611
Kürbis–Rotkorn–Käpsele	Brote	set()	1922768
Männerburger + Sour Cream Extra + Pommes 0	Burger + Dips + Abfrage Beilagen	set()	1552523
RHUM DIPLOMATICO 4cl	Digestif verre	{'spirits'}	1179279
Musar Rouge 2000 10cl	Rotwein Levant	{'wine'}	1471067
Paul 10 Stange	Birre	{'beer'}	607360
Schnitzel 200g AH	Speisekarte Außer Haus	set()	962514
Bière demory	Bières	{'beer'}	1528539
Happy Waffle + Nutella + Mandarinen + Erdbeer + Krokant + Kinder Pinguin + , + To Go	Waffeln + AF Soßen + AF Früchte + AF Früchte + AF Streussel + AF Specials + AF Eiscreme/ Frische Sahne + AF Informationen	set()	2040908
12er  Standard Box	Donuts	set()	544912
Crunchy Chickenburger + Steakhouse Pommes + Burger XL + normal. + Hamburgersoße.	Burger + AF Beilage o. Aufpreis + AF Burger 1_ + AF Burger 2 + AF Dips o. Aufpreis	set()	987635
Uluwatu + Mie goreng + S + Nature + Sate Lilit + Kolak* + Nature* + Eau petillante*	Formules + Plats formule + Nb brochettes + Supplement Plats + Entrées formule + Desserts formule + Supplement desserts + Boissons formule	{'other_non_alcoholic_drinks'}	1889349
Connemara 4 cl	Schnappis	{'spirits'}	1426031
Rib eye Steak 350g + Medium + Pommes Frites	Fleisch + Gargrad + Beilagen	set()	2011215
Ruccola Büffel B + medium + Pilze	Burger + Abfrage Gargrad + Xtras	set()	1370791
Beef must. single 150g* Menü + ——> + Pom Frit. + Ketchup. + Afri Cola 0.33* + Kein Pfand + --------	Beef Mustard* Menü + Extras + Beilagen* + Dips* + AFG* + 0,15€ Pfand kassiert + Milkshakes 0,3*	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	126890
Avocado Tost	Wochenkarte	set()	963908
Zitronenlimo 0.2l	Süßgetränke	{'carbonated_softdrink'}	487637
Schoko Shake + Twix + Sahne.	Shakes + AF 1. Topping + AF 2. Topping	set()	1001076
Menü: Chicorée	Weihnachtsmenü	set()	445921
Chardonnay trocken 0,7 + Chat Sauvage	Weingut Chat Sauvage + AF Weingüter	{'wine'}	1667475
Opthimus 4cl	Rum	{'spirits'}	1402328
Pfiffela Kaba	Kaffee Milchgetränke	{'hot_drinks', 'other_non_alcoholic_drinks'}	564394
The Botanist Islay Dry Gin (4cl) + Thomas Henry Tonic	Gin + Mixer Tonic	{'carbonated_softdrink', 'spirits', 'other_non_alcoholic_drinks'}	1256301
Italien Scrambled Eggs	Brunch	set()	992559
Naturell 0,75	Alkoholfrei	set()	882318
Softgetränke	3040 Softgetränke	set()	1386341
Weißer Käse B	Pfalz	set()	717066
Wasserflasche 0,75	Alkoholfreies	{'other_non_alcoholic_drinks'}	7072
Portion Fritten + mit Guacamole + mit Chipotle Aioli	Vorspeisen/Snacks + AF mit Dip/Salsa + AF mit Dip/Salsa	set()	243186
Landhaus Riesling Tr	Wein	{'wine'}	1578751
HG Rumpsteak + Medium + 4 Wirsing mit Speck + 2 Bratkartoffeln	Fleischgerichte + AF Garstufe + AF Beilagen_ + AF Beilagen_	set()	380976
Alozani 0,15	Weißweine	{'wine'}	555996
Standart Waffel + Nutella + Ohne Soße + Banane + Blaubeer + Ohne Frucht 2 + Kinder Riegel + Ohne Special + Schoko Streusel + Ohne Topping + Ohne Eis	Waffeln + Extra Soße + Extra Soße + Extra Frucht + Extra Frucht + Extra Frucht + Extra Special + Extra Special + Extra Topping + Extra Topping + Extra Eis	set()	223911
Birnen Schorle	Alkoholfrei	{'carbonated_softdrink'}	1111423
The Ziegen Peter + Brioche + Rindfleisch + No extra Patty + + Knoblauchmayonnaise	Burger + Burger Abfrage 1 + Danach Burger Abfrage 2 + Danach Burger Abfrage 3 (mehrfach möglich) + Additionen (nicht verstanden)	set()	646206
Krabben Cocktail	Vorspeisen	set()	1200095
Birkesdorf	Anfahrtskosten	set()	164615
Cocalight 0,5l	Kalte Getränke	{'carbonated_softdrink'}	119932
Malteserkreuz 4cl	Spirituosen	{'spirits'}	928965
Metaxa 4cl	Spirituosen 4cl	{'spirits'}	1765293
Tofu Bowl + Sushireis + Frühlingszwiebeln + Edamame-Bohnen + Gurke + Kein weiteres extra + Teriyaki Marinade + Rotkraut + Avocado + Möhre + Kein weiteres Topping + Teriyaki Sauce + Lawaii Sesam + Granatapfel + Kein weiteres Crunchy	Selbstmix Poke Bowl + Base + Inklusiv-Mix in + Inklusiv-Mix in + Inklusiv-Mix in + Extra Mix-in + Marinade + Inklusiv Topping + Inklusiv Topping + Inklusiv Topping + Extra Topping + Sauce + Sauce + Inklusiv Crunchy-Topping + Extra Crunchy-Topping	set()	1317190
WW Original + Nutella + Erdbeere + Banane + Schokoraspel + Smartie + Vanilleeis + Keine Extra	WonderWaffel + Soße + Frucht + Frucht + Topping + Special + Eis + Extra	set()	850865
Spaghetti G-Rosso	Pasta	set()	113966
Zsúr Puncs torta	Torták&Más elvitel	set()	1484330
Té Menta	Cafe y Té	{'hot_drinks'}	1723526
Solero + vegan	Coladas + Optionen Zusätze	set()	820452
Riesling 1 l	Wein	{'wine'}	1448735
Pizza 4 saisons + Burrata	Pizzas + Supplements	set()	259226
101. Goldener Start + Käse + Café Crema #1 + Milch + Zucker + Kein Extra! + Erdbeer.	Frühstück + AF Aufschnitt + AF Getränk + AF Getränk + AF Getränk + AF Extras + AF Marmelade	{'hot_drinks', 'other_non_alcoholic_drinks'}	1104131
Cola 0,2	Ohne Alkohol	{'carbonated_softdrink'}	266936
Fegato Veneziana	Secondi - Fleisch	set()	1192744
- Extras* + -Zwiebeln.	Burger + Extras -	set()	969212
Dirks brot	Brote	set()	17592
heiße Schoko mit Baileys + mit Sahne	Heißgetränke + Abfrage heiße Schokolade (Zwang)	{'hot_drinks'}	19946
4 2019er Riesling mild 0,2 l	Weißwein	{'wine'}	1074638
Iced Spanish Latte + Hafermilch + Oak Berry + A	Kaffee & Tee + AF Milch + AF Kaffeebohne + AF Service	{'hot_drinks', 'other_non_alcoholic_drinks'}	88701
Wiener Schnitzel + Pommes + Keine Soße	Unsere Schnitzelkarte + Schnitzel + Soße	set()	1622558
Nacho Burger + Pommes Menü + - + Cola 0,3l	BEEF + Menü + Saucen MENÜ ( nicht benutzen) + AFG	{'carbonated_softdrink'}	155404
Emmentaler	Rühreier– Spiegeleier vom Freilandgemüse–Huhn	set()	1869363
Long Goldberg Tonic water *	AF Gin Tonic	{'carbonated_softdrink', 'spirits', 'other_non_alcoholic_drinks'}	1511221
Pizza Bianca Funghi Deluxe (Lieferung)	Essen (Lieferando)	set()	931658
1 Kugel + Wasabi	Vorspeisen/Dessert + AF Glace Kugel	set()	1598700
Hafermilch extra	LAKTOSEFREI - SOJA	{'other_non_alcoholic_drinks'}	1232751
Cappuccino groß	Kaffee / Tee & Co.	{'hot_drinks'}	1831978
BH Spritz	Cocktails	{'spirits', 'sparkling_wine'}	212341
Curry Reis vegi Lieferando	Lieferando	set()	1896822
Weinschorle 0,2l TR	Wein	{'sparkling_wine'}	1584201
Kinder Bueno White	Schokoriegel	set()	1162337
Lemon Cheesecake	Rührkuchen	set()	1089376
Le Boosted	Cocktails	{'spirits'}	1875716
White Peony	Tee	{'hot_drinks'}	814004
Pogs Burger + =+ Pommes	Burger + AF Bruger	set()	251934
Veggie Lawaii Bowl + Vollkornreis + Extra Frische Koriander + Mango Sauce + Teriyaki Sauce	Poke Bowl Classics + Base + Extra Mix-in + Sauce + Sauce	set()	433321
V. Nahmen Apfelsaft	Alkohlfrei Getränke/Säfte	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	801658
Friesengeist	Brand & Likör	{'spirits'}	1316575
Chai Kännchen	Kännchen Tee	{'hot_drinks'}	788161
5er + ToGo ohne Tüte + Ohne Füllung + MI Vollmilch Schoko + TI Mandeln + TI Lotus Kekse + TI Pistazien + FI Heidelbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte	{'other_non_alcoholic_drinks'}	1928475
Divers Biere	Biere	{'beer'}	1780680
Rote Gold Piros Arany Csem	Gewürze	set()	1027600
Goma Wakame	To Go	set()	1848016
7 Xoi Dua	Liefer	set()	174520
Aperol-Sprizz *	Mixgetränke	{'spirits', 'sparkling_wine'}	1460155
Weißtannenhonig	Honig	set()	774585
Heiße Zitrone	Cafe & Co	{'hot_drinks'}	1277876
Dream Waffel + Vollmilchschkolade + Erdbeere Extra + Schokoraspeln + Kinder Schok. + --- + -	Waffeln + AF Soße + AF Frucht + AF Topping + AF Specials + AF Abwahl + AF Sahne	set()	1488897
Achtele 0,125l	Wein Glasweise	{'wine'}	1347500
Full Scottish Breakfast	8 Tastings	set()	1175603
Yaprak Dönerli Lahmacun + Mit Joghurtsoße + Mit allem + Acili	Lahmacun + Extras + Extras + Extras	set()	2056530
Latte macchiato Klein Hafer	Kaffee & Schoko	{'hot_drinks'}	916695
Samosa Chaat	STREET FOOD.	set()	19481
Chicken Poké + White Rice + OHNE Mais + Mit allem + Spicy Mayo + MITNEHMEN	Poké + Reisauswahl + Zutaten + Zutaten + Saucen + Art	set()	416749
Pediküre Mit Schellack	PEDIKÜRE	set()	605666
361. Daniela K	Kleine - Pizza	set()	1681205
Thunfischtatar	Mittagskarte	set()	1012160
Bacon Cheese Menü + Süßkartoffeln Menü + Mayonnaise + Radler	Menü + Beilagen + Saucen + Getränke	{'beer'}	1374563
Green Alternative Milk Tea + Blueberry # + Lychee Spheres + 1 * Topping + Soy Drink + No Sugar	Iced Fruity Tea + Flavoring + Topping + Topping Amount & Special + Topping Amount & Special + Sweetness & Temp.	{'other_non_alcoholic_drinks'}	1425645
Wildlachsfilet | Gnocchis	Fisch	set()	1638457
Cheeseburger + Landhaus pommes	Burger + Abfrage: Beilage	set()	1141352
Kaffee Pauschale	DiversesKalt Warmes Buffett außer Haus	{'hot_drinks'}	1728552
Cheese Burger. + Brioche Bun + !SONDERWUNSCH! + Cowboy Fritten. + - - - - + Rhodius 0,33l.	Burger Menü + Brötchen + Extras + Beilage Menü + Saucen + Getränke Menü	set()	638704
Steakteller mit Fritten + mit Scharfe Sauce + Tzatziki	Speisen + Zwangsabfrage Vöner + Zwangsabfrage Vöner	set()	1062546
Almkräuter	Tee	{'hot_drinks'}	1179970
Jever Pils 0,4l	Fassbier	{'beer'}	881895
8289 Butterscotch Magnum	Spirituosen	set()	1597186
Belgian Waffle + Nutella + Blaubeere + - + Giotto + , + To Go	Waffeln + AF Soßen + AF Früchte + AF Streussel + AF Specials + AF Eiscreme/ Frische Sahne + AF Informationen	set()	1150408
Rauchwaren	Rauchwaren	set()	422241
rührei (3eier) + - gruyère-bergkäse + - NUR lachs	frühstück + abfrage rührei / spiegelei + abfrage rührei / spiegelei	set()	1097727
5er + ToGo ohne Tüte + Ohne Füllung + MI Vollmilch Schoko + TI Mandeln + TI Lotus Kekse + TI Pistazien + FI Heidelbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte	{'other_non_alcoholic_drinks'}	492984
Magret de canard + À point + Écrasé de pomme de terre + Ratatouilles	PLATS soir et WEEK-END midi + Opt. Cuisson + Accompagnement* + Accompagnement*	set()	2062084
Primitivo + Primitivo 0,2l	Rotweine + Rotweine	{'wine'}	595218
Wasser 0,25 + Medium1	Softdrinks + AF Sodenthaler	{'other_non_alcoholic_drinks'}	1887090
317 Pizza Diavolo + Extra scharfe Salami	Pizzen + Abfrage	set()	1944095
Virgin Colada	Cocktails Alkoholfrei	{'spirits'}	1386361
Elements Burger VEGI	Küche	set()	124801
Gast 1 + Butter. + Schafskäse. + Brötchen + 2 Spiegeleier + Gouda. + Mehrkornbrötchen + Sucuk.	Ankreuz-Frühstück + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag	set()	591627
Klimmek Apfel trüb 0,2l	Säfte	{'other_non_alcoholic_drinks'}	944210
Großer Kaffee	Kaffee & Schokolade	{'hot_drinks'}	1310789
Tingle Tangle-Purple	Shishas	set()	916921
Hojicha Latte	Tee	{'hot_drinks'}	1240184
COUPE glace 2 + Sorbet Citron + Sorbet Cassis	Desserts + Parfum glace + Parfum glace	set()	259798
Burger Haus Classic + Rind + Single + + extra Bacon + + extra Sourcream + + extra Haussoße + Classic Fritten	Burger + Patty + Patty + Pommes + Pommes + Pommes + Pommes	set()	236927
Rührei + dunkles Baguette + Extra: Frische Champignons + Extra: Käse	Frühstück Küche + AF Frühstück + Frühstück Küche + Frühstück Küche	set()	1131666
Puccia Montanara 30	Pucce 30cm	set()	763893
Heiße Zitrone	Cafe & Co	{'hot_drinks'}	1359876
Chicken Nuggets pommes + Majo	kleinigkeiten + Speisen diverse	set()	22208
Nussecke	Kuchen & Backwaren	set()	583433
Cola + Mit Zucker	Kalte Getränke + AF Flaschengetränke	{'carbonated_softdrink'}	1843791
Diverse Softdrinks*	Alkoholfrei	{'carbonated_softdrink'}	724222
Der Überflieger + ——Brioche—— + KEIN EXTRA + Süßkartoffelpommes + Mayonaise	Burger + AF BurgerBun + Burger Extra + Beilagen Burger + Herr Lehmann’s Dips und Saucen	set()	1830971
Rosaia rosè extra dry	Schaum Flasche	{'wine'}	1315110
Chaï Latte	Boissons chaudes	{'hot_drinks'}	169504
Postkarte Harmonie	Werbem	set()	2062077
Chai Latte + Laktosefrei	Milchgetränke + Abfrage Milchsorten	{'hot_drinks', 'other_non_alcoholic_drinks'}	1125441
Schweppes Tonic 0,4	Erfrischungsgetränke	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	438158
Jack Daniel's + Perrier	BAR ALCOOLS + Choix long drink	{'spirits'}	107702
Hafer	Kaffee & Co	{'hot_drinks'}	143658
Extra Rum	Tee	{'hot_drinks'}	222762
Ufa Strom Grundgebühr	HEP Strom	set()	1733975
Tiger Spice + Hafer	Warme Getränke + AF Milch	{'hot_drinks', 'other_non_alcoholic_drinks'}	151755
2 Mini Burritos + Chorizo + Sour Cream	Speisen + AF Füllungen + AF Dips	set()	180984
Spareribsbuffet	Buffets	set()	1260336
Stuttgarter Hofbräu Bier 0,3	Fassbier	{'beer'}	1264697
Glühwein mit Schuss + Jameson Whiskey + Pfand 2€ (Glas/Tasse) + Weiß	Glühwein & Punsch + Abfrage Schuss + Pfand + Abfrage Glühwein	{'wine'}	1487669
Bianco Costiera Gl.	Ausschank Weiss	set()	962390
Napoli	Le Nostre Pizze	set()	1552041
1/2 Dinkelvollkorn	Brot	set()	1837249
TEE ALTHAUS	2 Heiße Getränke	{'hot_drinks'}	1062640
kl. Entrecôte + À POINT	Hauptspeisen + AF Entrecôte	set()	2049255
5er + Auf die Hand + Haselnusscreme + MI Raffaello + MI Bitter Schokolade + TI Haselnusskrokant + TI Pistazien + FI Himbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Früchte	set()	462906
8er + Auf die Hand + Lookma Spezial + MI Weiße Schokolade + MI Vollmilch Schoko + TI Pistazien + FI Bananen	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Soße + Abfrage Topping + Abfrage Früchte	set()	1142383
Deidesheimer Sekt	Prickelndes	{'sparkling_wine'}	700939
Divers. Sweatshirts	Sweatshirts	set()	1450063
Kuchen + Pumpkin Pie	Kuchen und Gebäck + AF Kuchen	set()	1025053
Primitivo 0,75l	Rotwein offen	{'wine'}	232340
Peroni Bier 0.33	Bier	{'beer'}	108141
Herz Waffle + Weißschoko + Erdbeer + Smarties + Kinder Bueno + , + To Go	Waffeln + AF Soßen + AF Früchte + AF Streussel + AF Specials + AF Eis / Sahne + AF Informationen	set()	2038201
Linie Aquavit	Obstbrände & Aquavit	{'spirits'}	396839
Stückchen	Düker	set()	540685
5er + ToGo ohne Tüte + Raffaello + MI Bitter Schokolade + TI Mandeln + TI Lotus Kekse + FI Erdbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Früchte	set()	1933725
Raviolo  Porcini 1/2 Port.	Pasta	set()	1518003
Brotzeitplatte	Mittag	set()	1252862
Schorle Pfirsich 0,2l.	Van Nahmen Säfte	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	634503
5 kugel mitnehmen	Eis Beilage	set()	600471
Schokolikör 2cl	Liköre	{'spirits'}	1114210
Falafel-Burger + Brioche + Kartoffel-Wedges* + Cocktail-Dip* + Kein Extra	VEG. Burger + 1.AF Zwang bei ALLEN Burgern (außer Big Size) + 2.AF Zwang bei ALLEN Burgern + 3.AF Zwang bei ALLEN Burgern + 4. AF OPTIONAL bei ALLEN Burgern	set()	1750781
